feature,split,gain,total
f001_var_81,0.996741491672701,1.0,1.9967414916727009
f001_var_139,0.9851556842867488,0.9266030639413164,1.9117587482280651
f001_var_53,0.9735698769007964,0.7755652526942689,1.7491351295950652
f001_var_6,1.0,0.7164551417756664,1.7164551417756664
f001_var_174,0.9869659666908039,0.6646605067406416,1.6516264734314454
f001_var_76,0.9721216509775525,0.6782473717498334,1.650369022727386
f001_var_26,0.945691527878349,0.6562560130604227,1.6019475409387716
f001_var_21,0.9475018102824041,0.6457285058594157,1.5932303161418198
f001_var_166,0.939536567704562,0.6273510417322811,1.5668876094368431
f001_var_190,0.9525706010137582,0.6062166841829422,1.5587872851967004
f001_var_78,0.9728457639391745,0.5804219377012358,1.5532677016404104
f001_var_146,0.9080376538740044,0.6450007740045818,1.5530384278785863
f001_var_34,0.9739319333816076,0.5755590730048799,1.5494910063864875
f001_var_110,0.8526430123099203,0.6777301460814452,1.5303731583913656
f001_var_22,0.9275887038377987,0.5878937145817787,1.5154824184195774
f001_var_33,0.9840695148443158,0.5285327357696679,1.5126022506139836
f001_var_12,0.8254887762490949,0.6666575848389346,1.4921463610880294
f001_var_109,0.8953656770456192,0.5870794924066394,1.4824451694522587
f001_var_13,0.9370021723388849,0.5436879357348118,1.4806901080736967
f001_var_165,0.9007965242577843,0.5796660919110224,1.4804626161688068
f001_var_99,0.8888486603910211,0.5903766255628179,1.4792252859538388
f001_var_170,0.9547429398986241,0.5186316197966824,1.4733745596953065
f001_var_133,0.9196234612599566,0.5476526039182333,1.46727606517819
f001_var_80,0.8935553946415642,0.5669394626165536,1.4604948572581178
f001_var_40,0.8884866039102101,0.5271607905749899,1.4156473944852
f001_var_1,0.8837798696596669,0.5099242489982533,1.3937041186579202
f001_var_164,0.8671252715423606,0.5191565745709983,1.3862818461133588
f001_var_148,0.828747284576394,0.5460070867429293,1.3747543713193233
f001_var_177,0.8551774076755974,0.5002012785784726,1.35537868625407
f001_var_2,0.833091962346126,0.5170353099838055,1.3501272723299316
f001_var_184,0.8776249094858799,0.46652541624393656,1.3441503257298164
