feature,split,gain,total
f001_var_81,0.8671023965141611,1.0,1.867102396514161
f001_var_139,0.8960905349794238,0.8611707441967453,1.757261279176169
f001_var_53,0.9949164851125635,0.7506216513812647,1.745538136493828
f001_var_12,0.8978455579762769,0.8132450491384569,1.7110906071147336
f001_var_174,1.0,0.6851638062205787,1.6851638062205787
f001_var_76,0.9966109900750423,0.6446149119467101,1.6412259020217523
f001_var_6,0.9526748971193415,0.6802977481014152,1.6329726452207567
f001_var_146,0.9363350278382958,0.6646680650224799,1.6010030928607757
f001_var_110,0.8867707576857903,0.7108155663392006,1.597586324024991
f001_var_26,0.8974219317356572,0.6880337624602044,1.5854556941958617
f001_var_21,0.9626603727910917,0.602580396810276,1.5652407696013677
f001_var_22,0.922234325829097,0.6228210130557064,1.5450553388848034
f001_var_166,0.9212055192447349,0.6149218114715824,1.5361273307163175
f001_var_99,0.9090413943355119,0.5978765023591491,1.506917896694661
f001_var_190,0.9360324376664245,0.5572387231420588,1.4932711608084834
f001_var_34,0.9578189300411523,0.524240639576391,1.4820595696175434
f001_var_109,0.8933672234325829,0.5846513884355867,1.4780186118681695
f001_var_78,0.9347615589445654,0.5397030839877253,1.4744646429322907
f001_var_165,0.9067417090292906,0.5568641277070943,1.463605836736385
f001_var_133,0.9112200435729847,0.5440341781128352,1.45525422168582
f001_var_80,0.847434035342532,0.5911977434634185,1.4386317788059504
f001_var_13,0.8855603969983055,0.5312160637861967,1.4167764607845021
f001_var_1,0.9134592108448317,0.49191453582338585,1.4053737466682175
f001_var_33,0.9220527717259742,0.4683911255683647,1.390443897294339
f001_var_40,0.8796901476640038,0.5032971924080806,1.3829873400720842
f001_var_170,0.8979665940450253,0.4741022494224688,1.3720688434674941
f001_var_148,0.8269184216896636,0.5274256419124258,1.3543440636020894
f001_var_2,0.8097918179617525,0.5195001910324066,1.3292920089941591
f001_var_179,0.8255265068990558,0.4970621442965271,1.3225886511955829
f001_var_198,0.8125756475429677,0.49935194370961833,1.311927591252586
f001_var_44,0.8070685064149116,0.49120977714772107,1.2982782835626328
f001_var_0,0.8048898571774389,0.49333556059629413,1.298225417773733
f001_var_92,0.8385378842895181,0.44529943645206077,1.283837320741579
f001_var_184,0.8515492616799806,0.4297582242787618,1.2813074859587423
f001_var_164,0.8114863229242314,0.4682463036188073,1.2797326265430387
f001_var_94,0.8261316872427983,0.4444221217293276,1.2705538089721258
f001_var_169,0.8284313725490197,0.42524262796348117,1.2536740005125009
f001_var_115,0.828552408617768,0.42305611476779037,1.2516085233855585
